"DOI","Link","Abstract","EID"
"","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086671314&partnerID=40&md5=be05f31045c78a17af4554f0a8dbf3e4","[No abstract available]","2-s2.0-85086671314"
"","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092624456&partnerID=40&md5=b9f2f00f8542a7b84a21aca5836e6a34","[No abstract available]","2-s2.0-85092624456"
"","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089147812&partnerID=40&md5=8e021135a71c4ab8b0b24b0bdd9e1fd6","[No abstract available]","2-s2.0-85089147812"
"","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85026823449&partnerID=40&md5=5545de003b197ded05bbb020b0b3a54b","[No abstract available]","2-s2.0-85026823449"
"","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85108888572&partnerID=40&md5=843551eefe4695f6824095c225c66df8","[No abstract available]","2-s2.0-85108888572"
"","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85109468523&partnerID=40&md5=118d5d4c58cf815af9f009b9508073ec","[No abstract available]","2-s2.0-85109468523"
