"RetentionTime","TIC","Mass","Intensity"
155.66502,11661,44,11661.72
155.89098,11750,44,11750.83
156.11802,12152,44,12152.12
156.34398,12629,44,12629.12
156.57102,12822,44,12822.91
156.82698,12465,44,12465.18
157.08198,11992,44,11992.55
157.33698,11826,44,11826.36
157.593,11835,44,11835.61
157.848,11997,44,11997.03
158.103,12258,44,12258.69
158.35902,12243,44,12243.07
158.61402,12048,44,12048.09
158.86902,12204,44,12204.91
159.12498,12602,44,12602.48
159.37998,12766,44,12766.85
159.63498,12636,44,12636.84
159.891,12400,44,12400.91
160.146,12329,44,12329.75
160.401,12558,44,12558.72
160.65702,12830,44,12830.89
160.91202,12965,44,12965.98
161.16702,13139,44,13139.33
161.42298,13342,44,13342.09
161.67798,13274,44,13274.63
161.93298,12987,44,12987.15
162.189,12906,44,12906.36
162.444,13037,44,13037.23
162.699,13090,44,13090.46
162.954,13174,44,13174.65
163.21002,13462,44,13462.67
163.46502,13797,44,13797.17
163.72098,13992,44,13992.75
163.97598,14152,44,14152.63
164.23098,14501,44,14501.21
164.487,14781,44,14781.27
164.742,14441,44,14441.32
164.997,13751,44,13751.84
165.25302,13600,44,13600.95
165.50802,14136,44,14136.32
165.76302,14675,44,14675.18
166.01898,14720,44,14720.98
166.27398,14461,44,14461.98
166.52898,14446,44,14446.91
166.78398,14814,44,14814.58
167.04,14985,44,14985.88
167.295,14675,44,14675.29
167.55102,14331,44,14331.39
167.80602,14147,44,14147.69
168.06102,13928,44,13928.01
168.31698,13712,44,13712.12
168.57198,13656,44,13656.6
168.82698,13798,44,13798.97
169.083,14087,44,14087.75
169.338,14308,44,14308.66
169.593,14242,44,14242.02
169.84902,13927,44,13927.46
170.10402,13591,44,13591.37
170.35902,13406,44,13406.25
170.61402,13432,44,13432.07
170.86998,13585,44,13585.38
171.12498,13646,44,13646.1
171.381,13459,44,13460
171.636,13176,44,13176.99
171.891,13081,44,13081.44
172.14702,13067,44,13067.02
172.40202,12921,44,12921.16
172.65702,12870,44,12870.79
172.91298,12950,44,12950.59
173.16798,12712,44,12712.65
173.42298,12237,44,12237.06
173.679,12170,44,12170.11
173.934,12611,44,12611.21
174.189,12950,44,12950.57
174.444,12748,44,12748.77
174.70002,12296,44,12296.83
174.95502,12056,44,12056.22
175.21098,11986,44,11986.94
175.46598,11909,44,11909.55
175.72098,11876,44,11876.1
175.977,11876,44,11876.07
176.232,11775,44,11775.05
176.487,11606,44,11606.28
176.742,11546,44,11546.89
176.99802,11559,44,11559.06
177.25302,11560,44,11560.63
177.50898,11727,44,11727.08
177.76398,11952,44,11952.2
178.01898,11892,44,11892.07
178.27398,11742,44,11742.51
178.53,11861,44,11861.54
178.785,12082,44,12082.68
179.04102,12140,44,12140.71
179.29602,12077,44,12077.14
179.55102,11940,44,11940.91
179.80698,11791,44,11791.11
180.06198,11814,44,11814.64
180.31698,11985,44,11985.45
180.57198,12057,44,12057.09
180.828,11997,44,11997.4
181.083,11997,44,11997.41
181.33902,12038,44,12038.75
181.59402,11846,44,11846.97
181.84902,11472,44,11472.87
182.10402,11356,44,11356.57
182.35998,11544,44,11544.15
182.61498,11640,44,11640.74
182.871,11551,44,11551.19
183.126,11632,44,11632.42
183.381,11997,44,11997.29
183.63702,12165,44,12165.83
183.89202,11990,44,11990.41
184.14702,11984,44,11984.45
184.40202,12190,44,12190.81
184.65798,12124,44,12124.6
184.91298,11823,44,11823.95
185.169,11763,44,11763.42
185.424,12065,44,12065.74
185.679,12361,44,12361.06
185.934,12320,44,12320.89
186.19002,12016,44,12016.3
186.44502,11719,44,11719.75
186.70098,11646,44,11646.46
186.95598,11755,44,11755.3
187.21098,11859,44,11859.76
187.467,11851,44,11851.75
187.722,11748,44,11748.36
187.977,11801,44,11801.38
188.232,12158,44,12158.64
188.48802,12415,44,12415.12
188.74302,12339,44,12339.8
188.99898,12330,44,12330.36
189.25398,12522,44,12522.15
189.50898,12574,44,12574.06
189.76398,12359,44,12359.7
190.02,12062,44,12062.22
190.275,11880,44,11880.65
190.53,11834,44,11834.85
190.78602,11752,44,11752.18
191.04102,11656,44,11656.8
191.29698,11688,44,11688.1
191.55198,11668,44,11668.75
191.80698,11416,44,11416.54
192.06198,11220,44,11220.8
192.318,11340,44,11340.77
192.573,11439,44,11439.38
192.828,11306,44,11306.23
193.08402,11310,44,11310.5
193.33902,11446,44,11446.19
193.59402,11443,44,11443.55
193.84998,11650,44,11650.62
194.10498,12151,44,12151.29
194.35998,12283,44,12283.84
194.616,11957,44,11957.99
194.871,11750,44,11750.66
195.126,11761,44,11761.37
195.38202,11732,44,11732.69
195.63702,11613,44,11613.13
195.89202,11499,44,11499.94
196.14798,11486,44,11486.01
196.40298,11500,44,11500.05
196.659,11434,44,11434.66
196.914,11506,44,11506.19
197.169,11924,44,11924.71
197.424,12383,44,12383.03
197.68002,12483,44,12483.9
197.93502,12328,44,12328
198.19002,12128,44,12128.08
198.44598,11814,44,11814.41
198.70098,11404,44,11404.57
198.95598,11176,44,11176.46
199.212,11401,44,11401.77
199.467,11912,44,11912.58
199.722,12146,44,12146.41
199.977,12054,44,12054.05
200.23302,12080,44,12080.41
200.48802,12158,44,12158.76
200.74398,11934,44,11934.06
200.99898,11539,44,11539.34
201.25398,11348,44,11348.19
201.51,11425,44,11425.47
201.765,11549,44,11549.76
202.02,11548,44,11548.25
202.27602,11424,44,11424.92
202.53102,11279,44,11279.3
202.78602,11226,44,11226.64
203.04198,11233,44,11233.25
203.29698,11033,44,11033.35
203.55198,10631,44,10631.45
203.80698,10581,44,10581.53
204.063,11148,44,11148.09
204.318,11836,44,11836.2
204.57402,12111,44,12111.39
204.82902,11868,44,11868.93
205.08402,11375,44,11375.47
205.33998,11139,44,11139.94
205.59498,11339,44,11339.29
205.84998,11654,44,11654.92
206.10498,11823,44,11823.88
206.361,11784,44,11784.36
206.616,11662,44,11662.01
206.87202,11673,44,11673.16
207.12702,11732,44,11732.04
207.38202,11673,44,11673.02
207.63702,11594,44,11594.1
207.89298,11551,44,11551.86
208.14798,11544,44,11544.41
208.404,11592,44,11592.27
208.659,11613,44,11613.86
208.914,11619,44,11619.83
209.17002,11747,44,11747.32
209.42502,11954,44,11954.96
209.68002,11978,44,11978.6
209.93502,11788,44,11788.88
210.19098,11815,44,11815.02
210.44598,12184,44,12184.97
210.702,12388,44,12388.07
210.957,12237,44,12237.04
211.212,12084,44,12084.41
211.467,12056,44,12056.63
211.72302,12019,44,12019.12
211.97802,11979,44,11979.5
212.23398,12041,44,12041.3
212.48898,12104,44,12104.63
212.74398,11946,44,11946.84
213,11678,44,11678.8
213.255,11574,44,11574.98
213.51,11554,44,11554.6
213.765,11475,44,11475.9
214.02102,11573,44,11573.15
214.27602,11903,44,11903.31
214.53198,11996,44,11996.31
214.78698,11776,44,11776.83
215.04198,11673,44,11673.87
215.29698,11676,44,11676.07
215.553,11556,44,11556.47
215.808,11397,44,11397.96
216.063,11350,44,11350.95
216.31902,11487,44,11487.9
216.57402,11675,44,11675.63
216.82902,11697,44,11697.35
217.08498,11637,44,11637.4
217.33998,11656,44,11656.44
217.59498,11774,44,11774
217.851,11851,44,11851.68
218.106,11607,44,11607.95
218.361,11139,44,11139.61
218.61702,10907,44,10907.96
218.87202,10990,44,10990.61
219.12702,11125,44,11125.3
219.38298,11206,44,11206.02
219.63798,11233,44,11233.77
219.89298,11292,44,11292.83
220.149,11477,44,11477.94
220.404,11691,44,11691.85
220.659,11838,44,11838.43
220.91502,11965,44,11965.78
221.17002,12067,44,12067.75
221.42502,12064,44,12064.65
221.68002,11955,44,11955.26
221.93598,11768,44,11768.36
222.19098,11555,44,11555.28
222.447,11424,44,11425
222.702,11410,44,11410.06
222.957,11457,44,11457.96
223.21302,11653,44,11653.31
223.46802,12029,44,12029.71
223.72302,12297,44,12297.53
223.97802,12187,44,12187.54
224.23398,11835,44,11835.01
224.48898,11658,44,11658.96
224.745,11806,44,11806.75
225,11961,44,11961.78
225.255,11927,44,11927.92
225.51,11855,44,11855.77
225.76602,11816,44,11816.69
226.02102,11783,44,11783.39
226.27602,11849,44,11849.12
226.53198,12014,44,12014.83
226.78698,12012,44,12012.56
227.04198,11778,44,11778.93
227.298,11598,44,11598.16
227.553,11512,44,11512.83
227.808,11420,44,11420.19
228.063,11395,44,11395.59
228.31902,11384,44,11384.52
228.57402,11386,44,11386.48
228.82998,11555,44,11555.57
229.08498,11689,44,11689.11
229.33998,11588,44,11588.11
229.596,11445,44,11445.09
229.851,11379,44,11379.01
230.106,11365,44,11365.4
230.361,11435,44,11435.78
230.61702,11545,44,11545.65
230.87202,11659,44,11659.38
231.12798,11840,44,11840.95
231.38298,12058,44,12058.79
231.63798,12170,44,12170.05
231.89298,12094,44,12094.16
232.149,11973,44,11973.4
232.404,11958,44,11958.45
232.66002,11900,44,11900.93
232.91502,11663,44,11663.19
233.17002,11407,44,11407.51
233.42502,11274,44,11274.82
233.68098,11178,44,11178.28
233.93598,11017,44,11017.94
234.19098,10920,44,10920.02
234.447,11132,44,11132.65
234.702,11480,44,11480.72
234.95802,11562,44,11562.59
235.21302,11526,44,11526.95
235.46802,11660,44,11660.4
235.72302,11852,44,11852.82
235.97898,12006,44,12006.67
236.23398,12080,44,12080.79
236.48898,11912,44,11912.62
236.745,11583,44,11583.55
237,11405,44,11405.83
237.255,11446,44,11446.01
237.51102,11516,44,11516.44
237.76602,11557,44,11557.22
238.02102,11632,44,11632.02
238.27602,11590,44,11590.4
238.53198,11344,44,11344.34
238.78698,11140,44,11140.33
239.043,11110,44,11110.6
239.298,11141,44,11141.35
239.553,11271,44,11271.91
239.80902,11631,44,11631.29
240.06402,12006,44,12006.46
240.31902,12096,44,12096.06
240.57402,12059,44,12059.53
240.82902,12037,44,12037.05
241.08498,11773,44,11773.83
241.33998,11541,44,11541.91
241.596,11832,44,11832.4
241.851,12203,44,12203.21
242.106,12222,44,12222.2
242.36202,12211,44,12211.01
242.61702,12263,44,12263.48
242.87202,12087,44,12087.38
243.12702,11650,44,11650.54
243.38202,11174,44,11174.32
243.63798,10788,44,10788.24
243.89298,10564,44,10564.32
244.149,10751,44,10751.51
244.404,11319,44,11319.16
244.659,11755,44,11755.19
244.91502,11861,44,11861.46
245.17002,11882,44,11882.77
245.42502,11912,44,11912.91
245.68002,11914,44,11914.89
245.93598,11872,44,11872.32
246.19098,11805,44,11805.12
246.44598,11885,44,11885.41
246.702,12062,44,12062.65
246.957,12048,44,12048.54
247.212,11938,44,11938.3
247.46802,11917,44,11917.37
247.72302,11923,44,11923.72
247.97802,12012,44,12012.98
248.23302,12087,44,12087.05
248.48802,11930,44,11930.58
248.74398,11728,44,11728.7
248.99898,11672,44,11672.35
249.255,11555,44,11555.01
249.51,11221,44,11221.55
249.765,10953,44,10953.45
250.02102,10979,44,10979.03
250.27602,11108,44,11108.42
250.53102,11356,44,11356.47
250.78602,11849,44,11849.36
251.04102,12163,44,12163.21
251.29698,11961,44,11961.73
251.55198,11503,44,11503.03
251.808,11135,44,11135.97
252.063,11025,44,11025.04
252.318,11167,44,11167.35
252.57402,11490,44,11490.4
252.82902,11914,44,11914.24
253.08402,12237,44,12237.85
253.33902,12320,44,12320.57
253.59402,12115,44,12115.1
253.84998,11603,44,11603.73
254.10498,11156,44,11156.35
254.361,11140,44,11140.56
254.616,11272,44,11272.01
254.871,11208,44,11208.46
255.12702,11148,44,11148.21
255.38202,11462,44,11462.49
255.63702,12106,44,12106.4
255.89202,12559,44,12559.98
