D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB\220223027.D 23 Feb 22  11:06 pm
Start of data points
3.09152,1010
3.09628,1092
3.10105,797
3.10582,641
3.11057,763
3.11533,894
3.1201,746
3.12485,807
3.12962,512
3.13438,736
3.13915,824
3.1439,924
3.14867,669
3.15343,784
3.1582,1005
3.16295,935
3.16772,904
3.17248,643
3.17723,680
3.182,957
3.18677,936
3.19153,1004
3.19628,974
3.20105,963
3.20582,946
3.21057,731
3.21533,816
3.2201,1011
3.22487,1028
3.22962,732
3.23438,937
3.23915,852
3.2439,773
3.24867,791
3.25343,615
3.2582,835
3.26295,811
3.26772,977
3.27248,839
3.27723,814
3.282,588
3.28677,993
3.29153,743
3.29628,784
3.30105,982
3.30582,837
3.31057,955
3.31533,960
3.3201,769
3.32487,814
3.32962,1105
3.33438,746
3.33915,543
3.34392,880
3.34867,762
3.35343,1125
3.3582,866
3.36295,860
3.36772,848
3.37248,994
3.37725,935
3.382,989
3.38677,792
3.39153,886
3.39628,920
3.40105,1011
3.40582,627
3.41058,858
3.41533,950
3.4201,771
3.42487,789
3.42962,892
3.43438,860
3.43915,652
3.44392,972
3.44867,699
3.45343,872
3.4582,711
3.46295,740
3.46772,621
3.47248,994
3.47725,839
3.482,801
3.48677,1045
3.49153,673
3.4963,988
3.50105,744
3.50582,692
3.51058,1088
3.51533,2801
3.5201,11846
3.52487,24169
3.52963,21380
3.53438,8402
3.53915,1841
3.54392,644
3.54867,724
3.55343,625
3.5582,1057
3.56297,775
3.56772,1063
3.57248,1088
3.57725,874
3.582,613
3.58677,695
3.59153,816
3.5963,647
3.60105,785
3.60582,792
3.61058,691
3.61533,636
3.6201,781
3.62487,871
3.62963,629
3.63438,1052
3.63915,745
3.64392,663
3.64867,771
3.65343,883
3.6582,892
3.66297,642
3.66772,930
3.67248,910
3.67725,961
3.68202,980
3.68677,801
3.69153,750
3.6963,690
3.70105,771
3.70582,639
3.71058,708
3.71535,621
3.7201,546
3.72487,698
3.72963,822
3.73438,899
3.73915,685
3.74392,1167
3.74868,907
3.75343,755
3.7582,676
3.76297,944
3.76772,857
3.77248,802
3.77725,773
3.78202,778
3.78677,864
3.79153,952
3.7963,970
3.80105,685
3.80582,1189
3.81058,971
3.81535,672
3.8201,732
3.82487,851
3.82963,979
3.8344,649
3.83915,937
3.84392,967
3.84868,837
3.85343,970
3.8582,810
3.86297,828
3.86773,630
3.87248,710
3.87725,972
3.88202,858
3.88677,577
3.89153,707
3.8963,1179
3.90107,982
3.90582,874
3.91058,712
3.91535,1124
3.9201,1015
3.92487,1013
3.92963,931
3.9344,859
3.93915,922
3.94392,1490
3.94868,817
3.95343,1033
3.9582,914
3.96297,873
3.96773,872
3.97248,1084
3.97725,630
3.98202,756
3.98677,963
3.99153,802
3.9963,840
4.00107,967
4.00582,665
4.01058,664
4.01535,1046
4.02012,1287
4.02487,1121
4.02963,940
4.0344,1093
4.03915,945
4.04392,892
4.04868,858
4.05345,820
4.0582,803
4.06297,737
4.06773,720
4.07248,1089
4.07725,859
4.08202,746
4.08678,874
4.09153,933
4.0963,943
4.10107,1026
4.10582,676
4.11058,688
4.11535,986
4.12012,855
4.12487,1015
4.12963,755
4.1344,737
4.13915,1011
4.14392,669
4.14868,888
4.15345,1007
4.1582,902
4.16297,606
4.16773,974
4.17248,900
4.17725,820
4.18202,869
4.18678,911
4.19153,1023
4.1963,868
4.20107,639
4.20583,1195
4.21058,4400
4.21535,12816
4.22012,17268
4.22487,9079
4.22963,2170
4.2344,736
4.23917,804
4.24392,928
4.24868,930
4.25345,1203
4.2582,771
4.26297,1028
4.26773,688
4.2725,1067
4.27725,1010
4.28202,610
4.28678,1095
4.29153,951
4.2963,889
4.30107,892
4.30583,952
4.31058,696
